id;latitud_gps;longitud_gps;random
1767;39.464;-0.368;0.070964012
4659;39.475;-0.365;0.52509519
3811;39.475;-0.386;0.277955449
9101;39.49;-0.371;0.668423204
1655;39.463;-0.363;0.364012597
9625;39.485;-0.355;0.549220628
5110;39.477;-0.327;0.14624325
3416;39.476;-0.39;0.785998579
11043;39.483;-0.341;0.510965947
13285;39.473;-0.417;0.155400709
4974;39.487;-0.37;0.090896356
2139;39.461;-0.371;0.439227957
6640;39.491;-0.403;0.514186015
23;39.469;-0.38;0.167453033
5508;39.454;-0.361;0.871798294
7241;39.491;-0.398;0.520589469
6001;39.459;-0.401;0.001037599
2521;39.461;-0.378;0.777575261
1098;39.471;-0.37;0.669902207
8406;39.474;-0.398;0.415960991
9146;39.493;-0.374;0.989145929
10543;39.465;-0.351;0.239274085
9179;39.495;-0.363;0.352353159
10427;39.47;-0.336;0.579782326
10826;39.463;-0.339;0.711841718
10961;39.473;-0.347;0.955471536
1841;39.462;-0.368;0.128524239
5134;39.461;-0.332;0.719623377
2203;39.456;-0.372;0.735098565
7989;39.468;-0.395;0.513768327
995;39.467;-0.373;0.805658547
1845;39.461;-0.367;0.145485297
4167;39.479;-0.392;0.194575381
12437;39.447;-0.38;0.813539796
8317;39.472;-0.399;0.125396608
5827;39.433;-0.351;0.098601752
8093;39.468;-0.394;0.408532245
13196;39.472;-0.422;0.808226595
3552;39.475;-0.388;0.802421633
5245;39.469;-0.331;0.647331789
2570;39.456;-0.378;0.838101389
6893;39.487;-0.396;0.758447871
7361;39.505;-0.364;0.702396178
8495;39.469;-0.397;0.198037639
6675;39.488;-0.393;0.772008455
3078;39.462;-0.389;0.54196472
5212;39.467;-0.329;0.271495011
5597;39.454;-0.358;0.201265666
11022;39.463;-0.341;0.861967642
9114;39.498;-0.37;0.516100132
11970;39.491;-0.381;0.055098511
11154;39.484;-0.343;0.514729204
3857;39.49;-0.375;0.427475225
589;39.471;-0.374;0.031370172
2413;39.455;-0.377;0.469381118
12899;39.473;-0.421;0.074772019
5370;39.467;-0.334;0.42576366
12563;39.451;-0.373;0.030486939
1442;39.465;-0.372;0.828372705
10186;39.474;-0.35;0.186716726
3222;39.461;-0.384;0.766286627
6838;39.487;-0.39;0.545036487
6061;39.451;-0.403;0.593404824
4756;39.488;-0.368;0.446867103
11328;39.461;-0.341;0.023394922
3272;39.465;-0.385;0.072686452
2628;39.465;-0.382;0.565884262
6872;39.481;-0.403;0.848863543
4397;39.486;-0.384;0.877849638
3357;39.456;-0.384;0.133071458
12289;39.492;-0.381;0.750036672
400;39.47;-0.378;0.096612573
6338;39.47;-0.41;0.644927726
488;39.469;-0.373;0.721475123
12681;39.489;-0.392;0.940130815
892;39.477;-0.373;0.776870821
4736;39.475;-0.36;0.946091515
9124;39.496;-0.379;0.40693984
4500;39.478;-0.366;0.389079793
11312;39.458;-0.347;0.948323402
9613;39.484;-0.358;0.998784575
940;39.478;-0.374;0.001674012
3799;39.477;-0.385;0.49144938
6992;39.482;-0.396;0.033651097
2428;39.464;-0.374;0.493810666
11112;39.473;-0.341;0.101177643
12617;39.452;-0.373;0.714172163
8946;39.49;-0.366;0.318446935
12317;39.496;-0.395;0.225726138
13462;39.475;-0.424;0.279258718
8222;39.47;-0.394;0.824155793
10803;39.47;-0.342;0.760867815
917;39.479;-0.378;0.562529961
676;39.462;-0.336;0.719260313
3528;39.471;-0.393;0.296697283
8201;39.466;-0.392;0.203670194
11600;39.462;-0.357;0.158065585
7032;39.49;-0.404;0.923379401
11621;39.463;-0.345;0.871540749
3706;39.471;-0.391;0.836864219
2257;39.457;-0.365;0.725901367
1492;39.466;-0.368;0.220081304
8861;39.491;-0.366;0.852417332
286;39.472;-0.382;0.34935567
12330;39.492;-0.392;0.427500172
1590;39.463;-0.364;0.513891817
1960;39.46;-0.362;0.221393779
9716;39.486;-0.354;0.996041728
10683;39.471;-0.348;0.401581348
7330;39.508;-0.368;0.286581957
12493;39.45;-0.373;0.466079679
5965;39.46;-0.401;0.705803933
2406;39.457;-0.366;0.104677469
1927;39.461;-0.363;0.840316982
6788;39.478;-0.397;0.316836078
2161;39.465;-0.374;0.16484508
5064;39.466;-0.329;0.116242625
4115;39.489;-0.388;0.469099609
8123;39.466;-0.392;0.039333581
12002;39.492;-0.382;0.924729276
10009;39.469;-0.35;0.006330906
13036;39.478;-0.421;0.093402716
7800;39.449;-0.387;0.133348007
7892;39.454;-0.389;0.875368752
72;39.47;-0.38;0.423187071
7968;39.451;-0.387;0.312978378
4206;39.484;-0.379;0.721074226
6413;39.46;-0.397;0.176217733
3703;39.474;-0.395;0.930368966
12064;39.494;-0.393;0.519961636
4774;39.474;-0.362;0.03476218
1716;39.466;-0.364;0.715779036
5250;39.466;-0.334;0.052489557
5344;39.476;-0.328;0.472167043
4949;39.477;-0.36;0.394554295
6688;39.493;-0.404;0.783268012
4182;39.489;-0.372;0.596799685
7163;39.482;-0.402;0.474171426
5570;39.456;-0.356;0.932865355
8114;39.461;-0.394;0.840697616
736;39.473;-0.368;0.003487974
1443;39.466;-0.372;0.744366711
7222;39.476;-0.398;0.184550348
3038;39.455;-0.382;0.906553038
9854;39.468;-0.353;0.200431885
4236;39.484;-0.384;0.898822238
7981;39.451;-0.385;0.945769847
1094;39.47;-0.37;0.316300715
5676;39.455;-0.366;0.481179284
8533;39.47;-0.393;0.913349713
8067;39.467;-0.392;0.683189523
4295;39.489;-0.378;0.225511371
12207;39.494;-0.391;0.972514503
11277;39.464;-0.35;0.848011342
4536;39.482;-0.362;0.934963882
8193;39.46;-0.394;0.60006403
4777;39.474;-0.362;0.381417883
2320;39.457;-0.375;0.156738345
8598;39.476;-0.382;0.164456795
6359;39.471;-0.41;0.013239679
1822;39.462;-0.367;0.169497704
6943;39.486;-0.393;0.33023761
4306;39.483;-0.382;0.250777438
2147;39.454;-0.379;0.090410352
6523;39.492;-0.4;0.088993737
1474;39.465;-0.367;0.022437091
1611;39.467;-0.367;0.139781578
2597;39.665;-0.256;0.623087879
978;39.469;-0.371;0.635837775
13181;39.473;-0.417;0.65114696
11453;39.458;-0.345;0.522953422
5243;39.484;-0.327;0.139825286
1856;39.464;-0.37;0.439925037
1476;39.465;-0.371;0.848393522
13054;39.473;-0.418;0.935386051
7360;39.504;-0.367;0.568528858
3842;39.49;-0.375;0.078703186
6972;39.476;-0.402;0.962470449
5173;39.463;-0.336;0.471264198
5547;39.455;-0.356;0.011115293
3664;39.473;-0.393;0.346142243
7685;39.449;-0.392;0.447727456
8893;39.498;-0.378;0.644406027
4930;39.472;-0.359;0.233413098
5927;39.463;-0.401;0.97176493
9041;39.498;-0.376;0.568336571
4061;39.488;-0.374;0.374151776
8657;39.473;-0.403;0.746636749
478;39.469;-0.373;0.465265199
3007;39.459;-0.386;0.782424731
9939;39.47;-0.349;0.183356899
4953;39.458;-0.351;0.870396748
2457;39.456;-0.377;0.436126429
11164;39.457;-0.345;0.484320462
6700;39.485;-0.399;0.632948286
3633;39.476;-0.391;0.255999234
2511;39.46;-0.378;0.929863006
9927;39.472;-0.358;0.647034095
8029;39.468;-0.394;0.111978659
6259;39.464;-0.404;0.512468157
13016;39.473;-0.409;0.902406547
7534;39.452;-0.39;0.881880943
1322;39.468;-0.369;0.415752947
9701;39.491;-0.358;0.922895775
2031;39.459;-0.372;0.356180035
2404;39.457;-0.377;0.501148049
8513;39.472;-0.395;0.458150334
2602;39.466;-0.382;0.985530188
4806;39.482;-0.372;0.418046524
10043;39.477;-0.349;0.070114708
4689;39.474;-0.362;0.396958654
13145;39.47;-0.417;0.911564386
9256;39.483;-0.349;0.062748902
11382;39.464;-0.35;0.861083949
7623;39.446;-0.39;0.878225885
9489;39.482;-0.357;0.858118302
6386;39.464;-0.405;0.823802221
3133;39.467;-0.39;0.441137423
10602;39.465;-0.342;0.529365805
1603;39.463;-0.365;0.064226297
8024;39.461;-0.392;0.256026087
9265;39.483;-0.349;0.09032682
99;39.472;-0.38;0.580525885
10010;39.475;-0.355;0.652273336
11341;39.462;-0.339;0.995517249
7413;39.507;-0.367;0.74263168
8710;39.492;-0.361;0.026985188
2332;39.454;-0.377;0.268515384
1075;39.467;-0.373;0.361509496
12668;39.495;-0.397;0.905906364
8730;39.494;-0.377;0.540992949
9702;39.485;-0.356;0.608251044
12139;39.5;-0.395;0.645227574
12278;39.493;-0.38;0.635160392
12583;39.451;-0.372;0.207284222
4931;39.484;-0.37;0.12018703
4569;39.477;-0.362;0.716108216
13059;39.478;-0.415;0.867492361
8878;39.489;-0.369;0.282350278
10047;39.469;-0.358;0.900646786
11041;39.467;-0.347;0.328843866
6193;39.471;-0.405;0.492186241
6371;39.457;-0.402;0.36784182
4419;39.483;-0.384;0.144612237
2998;39.461;-0.386;0.82995795
7197;39.488;-0.392;0.900701336
11413;39.461;-0.346;0.675607919
6144;39.463;-0.403;0.357623905
1249;39.467;-0.375;0.394088839
7312;39.509;-0.37;0.164346942
3995;39.488;-0.389;0.478398865
8340;39.472;-0.401;0.332170237
1138;39.468;-0.37;0.435719431
7571;39.439;-0.387;0.564232816
7824;39.454;-0.389;0.208990361
1924;39.461;-0.362;0.144340689
9872;39.469;-0.352;0.242767955
3934;39.49;-0.374;0.856613443
759;39.473;-0.367;0.219245017
12080;39.49;-0.383;0.862480885
10723;39.466;-0.342;0.894969961
5326;39.474;-0.331;0.687448159
2557;39.456;-0.375;0.812809341
9611;39.485;-0.364;0.59082627
6167;39.458;-0.402;0.58091522
5410;39.472;-0.33;0.349741428
9731;39.486;-0.354;0.825115643
983;39.47;-0.371;0.888349823
6171;39.457;-0.403;0.961448049
8096;39.463;-0.397;0.197009395
4646;39.479;-0.365;0.985017911
868;39.478;-0.377;0.950466023
8262;39.473;-0.399;0.324163561
5266;39.469;-0.331;0.820143018
4973;39.471;-0.361;0.914982969
3635;39.47;-0.388;0.525947278
787;39.474;-0.374;0.086870066
12611;39.453;-0.381;0.160158351
4339;39.486;-0.386;0.384346672
7660;39.453;-0.389;0.069772578
6806;39.484;-0.398;0.062824079
2904;39.459;-0.384;0.018336903
11493;39.456;-0.344;0.258108005
6980;39.486;-0.393;0.273762259
1327;39.457;-0.374;0.318131592
12720;39.503;-0.423;0.334871974
10832;39.475;-0.347;0.116627104
5477;39.468;-0.326;0.336864863
753;39.471;-0.373;0.139969649
989;39.469;-0.372;0.678968986
8449;39.471;-0.404;0.952371366
5306;39.464;-0.334;0.0691283
5846;39.451;-0.37;0.380128619
3137;39.467;-0.378;0.728932934
6015;39.467;-0.409;0.562398732
5227;39.462;-0.331;0.542120397
9080;39.496;-0.376;0.525463394
10632;39.467;-0.341;0.674990724
10851;39.466;-0.342;0.45770862
10598;39.471;-0.343;0.812619057
7639;39.454;-0.393;0.274978774
1672;39.469;-0.366;0.73441763
12951;39.474;-0.419;0.83564888
2700;39.462;-0.387;0.380259537
4987;39.48;-0.371;0.330497959
3092;39.46;-0.383;0.627877284
7883;39.443;-0.388;0.143526734
12485;39.449;-0.381;0.044437966
3365;39.459;-0.391;0.758949259
11613;39.462;-0.343;0.752604087
1937;39.46;-0.363;0.381405596
3838;39.489;-0.376;0.289597566
374;39.47;-0.378;0.857710158
13013;39.474;-0.417;0.075397793
4284;39.484;-0.384;0.51587711
8445;39.464;-0.396;0.713623415
4882;39.48;-0.361;0.057456194
10167;39.47;-0.354;0.711297073
7109;39.489;-0.401;0.432298394
12133;39.491;-0.386;0.685161075
10339;39.47;-0.354;0.233515801
7661;39.455;-0.39;0.815073955
6701;39.489;-0.391;0.823984091
2094;39.459;-0.366;0.654001189
5023;39.476;-0.329;0.031863563
6612;39.488;-0.393;0.258137016
3525;39.474;-0.393;0.617696925
3236;39.466;-0.384;0.951389583
9612;39.49;-0.36;0.408342895
9536;39.487;-0.365;0.554175584
13108;39.474;-0.412;0.861169645
8695;39.468;-0.404;0.01904032
340;39.471;-0.376;0.539716462
2867;39.46;-0.385;0.946930379
13419;39.474;-0.414;0.608001253
6249;39.461;-0.397;0.535133279
7528;39.446;-0.39;0.665084487
9287;39.483;-0.349;0.315863052
4387;39.485;-0.377;0.514196814
7543;39.451;-0.39;0.487415475
9151;39.497;-0.376;0.454110144
13163;39.477;-0.421;0.040726237
11694;39.455;-0.343;0.5436277
10392;39.476;-0.349;0.277666215
9081;39.494;-0.374;0.230273531
4199;39.49;-0.373;0.247506589
2379;39.458;-0.365;0.887442886
2229;39.458;-0.373;0.719836288
4506;39.483;-0.363;0.488417376
13209;39.474;-0.423;0.460027627
10768;39.463;-0.342;0.177593308
11716;39.462;-0.351;0.087426
2217;39.456;-0.374;0.192299597
5849;39.451;-0.369;0.920250613
2548;39.456;-0.367;0.480118672
2569;39.461;-0.378;0.354993029
5545;39.455;-0.358;0.812543938
1632;39.465;-0.37;0.904240818
1239;39.47;-0.367;0.94125294
13426;39.476;-0.417;0.160605732
10019;39.47;-0.352;0.302051125
7011;39.493;-0.395;0.294413404
7741;39.455;-0.391;0.873745332
5693;39.457;-0.359;0.759895153
10487;39.467;-0.337;0.567747514
11865;39.458;-0.334;0.835986368
12572;39.446;-0.38;0.807236246
9511;39.488;-0.361;0.901177817
8042;39.471;-0.4;0.349838003
4909;39.481;-0.371;0.960264748
4784;39.482;-0.372;0.367028321
9746;39.483;-0.356;0.935579038
6646;39.491;-0.403;0.366214257
1967;39.461;-0.363;0.005937603
9791;39.487;-0.355;0.348273787
5617;39.455;-0.359;0.114086346
3066;39.455;-0.388;0.250503615
9541;39.48;-0.355;0.939933951
12149;39.49;-0.391;0.270613771
11918;39.43;-0.334;0.683091425
4636;39.475;-0.36;0.534029439
10948;39.471;-0.34;0.432261924
7371;39.507;-0.362;0.976401336
2825;39.459;-0.384;0.156282064
8539;39.475;-0.396;0.467905199
4178;39.479;-0.392;0.261469578
954;39.475;-0.375;0.298698178
6459;39.454;-0.406;0.493579302
7567;39.439;-0.387;0.093379924
10684;39.469;-0.342;0.518958932
8299;39.464;-0.393;0.7440307
2610;39.468;-0.38;0.145070277
7397;39.517;-0.377;0.576934184
12334;39.495;-0.388;0.215909144
7337;39.508;-0.368;0.858800178
10095;39.473;-0.355;0.724170231
924;39.478;-0.373;0.24359454
152;39.475;-0.377;0.524504275
4883;39.473;-0.36;0.007786071
11062;39.469;-0.34;0.344053124
9544;39.49;-0.36;0.402251274
10364;39.478;-0.351;0.23450915
4456;39.478;-0.394;0.370008209
9098;39.497;-0.374;0.967238229
9734;39.486;-0.36;0.482958347
5391;39.484;-0.327;0.695510976
2163;39.453;-0.375;0.506329849
391;39.47;-0.377;0.462126072
4962;39.473;-0.36;0.087324036
13166;39.474;-0.419;0.984416417
8277;39.471;-0.402;0.418728942
3100;39.468;-0.383;0.42218422
2708;39.462;-0.387;0.683899194
6589;39.487;-0.394;0.739330341
5864;39.448;-0.366;0.41321076
8739;39.492;-0.378;0.76206849
13396;39.472;-0.417;0.17215699
3061;39.461;-0.384;0.440675906
8177;39.464;-0.389;0.56848034
6200;39.454;-0.404;0.845521498
7885;39.458;-0.393;0.992283518
5641;39.448;-0.369;0.031608911
896;39.48;-0.377;0.547425852
3294;39.464;-0.38;0.992848164
7566;39.451;-0.39;0.039923354
7200;39.479;-0.398;0.060961656
13110;39.472;-0.413;0.231288127
10006;39.473;-0.354;0.777785887
11280;39.46;-0.351;0.184238206
11815;39.452;-0.335;0.535961605
381;39.469;-0.379;0.648259736
8255;39.473;-0.398;0.561200383
4770;39.474;-0.362;0.420139933
12680;39.5;-0.42;0.492371541
3289;39.458;-0.389;0.321920749
13160;39.48;-0.418;0.50779825
7335;39.504;-0.366;0.486291985
4235;39.485;-0.383;0.522783041
5556;39.456;-0.356;0.629686234
4089;39.486;-0.39;0.860757153
7181;39.485;-0.397;0.377288565
5149;39.473;-0.332;0.507280267
3574;39.474;-0.392;0.122661401
11749;39.459;-0.344;0.156109381
4112;39.492;-0.374;0.105191338
10965;39.472;-0.339;0.624390882
3870;39.481;-0.389;0.944483545
7498;39.457;-0.392;0.819669978
8237;39.472;-0.396;0.89573646
8951;39.492;-0.374;0.338764295
4149;39.485;-0.381;0.30483101
9559;39.489;-0.357;0.095078545
11283;39.464;-0.35;0.149479644
7911;39.458;-0.393;0.423535087
909;39.475;-0.373;0.194466911
6642;39.487;-0.393;0.051338857
4214;39.489;-0.373;0.055235384
6184;39.458;-0.394;0.534553107
2040;39.459;-0.374;0.693728609
57;39.471;-0.378;0.209625816
13100;39.475;-0.422;0.930124282
12778;39.492;-0.396;0.602451297
7362;39.507;-0.362;0.027602984
134;39.473;-0.38;0.671700704
364;39.469;-0.377;0.068002388
1563;39.465;-0.364;0.98467992
11897;39.454;-0.33;0.64856688
7375;39.508;-0.366;0.883195094
10262;39.476;-0.351;0.50706445
4754;39.485;-0.371;0.242895058
1148;39.468;-0.371;0.158539445
11150;39.483;-0.342;0.322578138
13017;39.477;-0.414;0.481501319
8462;39.47;-0.399;0.962822307
8322;39.468;-0.393;0.766026362
4664;39.488;-0.373;0.593815558
10357;39.477;-0.35;0.924643582
1261;39.47;-0.369;0.063863349
88;39.473;-0.377;0.30632827
9328;39.489;-0.357;0.677497323
9225;39.483;-0.349;0.754569836
5075;39.466;-0.329;0.268054406
985;39.467;-0.373;0.518575152
11737;39.459;-0.341;0.678067197
11249;39.459;-0.345;0.525416327
4354;39.485;-0.375;0.899993628
10391;39.472;-0.35;0.061327267
12609;39.452;-0.373;0.861502436
8588;39.469;-0.399;0.103538395
7779;39.447;-0.388;0.240557954
3296;39.455;-0.382;0.661737207
6832;39.48;-0.4;0.040332095
6397;39.462;-0.405;0.114849695
13217;39.479;-0.424;0.337626373
1694;39.463;-0.363;0.798486048
10924;39.467;-0.338;0.880746184
4100;39.488;-0.374;0.892728836
6743;39.479;-0.403;0.956447838
11758;39.461;-0.337;0.07569427
9165;39.496;-0.379;0.511699245
5746;39.454;-0.371;0.079390711
13370;39.471;-0.416;0.576942967
8562;39.467;-0.395;0.350269847
1531;39.466;-0.366;0.001070632
8275;39.469;-0.393;0.647070976
6769;39.487;-0.404;0.839939344
2352;39.458;-0.366;0.741757015
4048;39.488;-0.377;0.541194661
6229;39.467;-0.409;0.519210686
2756;39.457;-0.385;0.447187132
6960;39.481;-0.401;0.867790512
4706;39.481;-0.363;0.132841434
8345;39.47;-0.399;0.082531048
8660;39.47;-0.397;0.972414951
7522;39.454;-0.392;0.56430567
4963;39.485;-0.367;0.21085501
6772;39.493;-0.394;0.081944939
7610;39.439;-0.387;0.696844031
5161;39.473;-0.332;0.826312312
13354;39.474;-0.417;0.868471347
4828;39.477;-0.362;0.796709299
8260;39.474;-0.395;0.350302456
1675;39.464;-0.371;0.915692569
8211;39.466;-0.394;0.828923315
2561;39.458;-0.376;0.998042226
2991;39.455;-0.383;0.990995465
2906;39.463;-0.385;0.850700454
13335;39.475;-0.421;0.606430917
5675;39.455;-0.366;0.838532377
5228;39.475;-0.33;0.393121379
12355;39.495;-0.389;0.676888247
8687;39.468;-0.403;0.520846372
8387;39.464;-0.39;0.338007727
8826;39.494;-0.368;0.547072687
5172;39.466;-0.329;0.619531144
11383;39.461;-0.343;0.270652881
11692;39.455;-0.344;0.601005444
12385;39.498;-0.392;0.222585229
12276;39.492;-0.392;0.609995034
8294;39.465;-0.393;0.14945681
6720;39.484;-0.402;0.203004285
11981;39.495;-0.384;0.136056533
968;39.476;-0.374;0.128725386
12166;39.495;-0.393;0.169708082
8636;39.468;-0.401;0.868098448
7420;39.516;-0.377;0.46272037
5099;39.461;-0.333;0.431715688
7373;39.509;-0.362;0.408757396
279;39.475;-0.379;0.301268905
2409;39.46;-0.374;0.507542777
1096;39.47;-0.371;0.764795985
646;39.47;-0.377;0.06897556
2368;39.463;-0.372;0.599762387
10661;39.474;-0.346;0.714014089
4965;39.481;-0.365;0.243746941
1226;39.469;-0.371;0.045248916
9107;39.495;-0.377;0.094516988
3347;39.462;-0.382;0.09998407
10128;39.47;-0.354;0.381313971
13331;39.48;-0.419;0.505296216
9064;39.492;-0.367;0.579624354
7796;39.449;-0.388;0.916757582
4590;39.477;-0.357;0.85488484
959;39.475;-0.369;0.254449857
5526;39.455;-0.358;0.196932872
8494;39.473;-0.401;0.564824021
4230;39.49;-0.384;0.382893086
4271;39.49;-0.38;0.288614592
7282;39.496;-0.407;0.211100164
3557;39.469;-0.389;0.296888492
3409;39.472;-0.385;0.196600622
2214;39.457;-0.372;0.078561379
5563;39.456;-0.357;0.962636003
4148;39.479;-0.391;0.493108679
4012;39.488;-0.374;0.903657362
3085;39.461;-0.384;0.834249822
11042;39.464;-0.337;0.055558631
9010;39.495;-0.38;0.020547598
11690;39.46;-0.344;0.294504421
6592;39.49;-0.402;0.791567578
2803;39.464;-0.388;0.124622084
13250;39.473;-0.413;0.755774259
4612;39.482;-0.364;0.968418702
97;39.472;-0.384;0.802347627
3684;39.468;-0.386;0.725960547
7822;39.451;-0.379;0.275427706
11484;39.464;-0.349;0.942704249
6953;39.485;-0.404;0.900351465
9363;39.48;-0.356;0.583180845
2885;39.457;-0.391;0.635465364
6288;39.468;-0.415;0.415464312
6690;39.486;-0.395;0.678635978
2066;39.458;-0.375;0.968348073
5519;39.454;-0.361;0.963993199
3624;39.474;-0.392;0.196646942
13229;39.47;-0.419;0.474823644
2225;39.46;-0.372;0.647974663
6899;39.486;-0.396;0.95092953
3895;39.49;-0.374;0.978343367
1212;39.467;-0.372;0.607704943
9302;39.483;-0.349;0.299088778
746;39.474;-0.375;0.992955459
12021;39.494;-0.393;0.767047884
3277;39.464;-0.384;0.835387674
10125;39.471;-0.35;0.743115083
8073;39.467;-0.393;0.900074733
10634;39.47;-0.349;0.523461545
5893;39.462;-0.401;0.601085211
8251;39.473;-0.399;0.006671709
12384;39.498;-0.395;0.618193186
10289;39.474;-0.349;0.202178494
6221;39.467;-0.409;0.480286881
11390;39.463;-0.346;0.467567524
8702;39.492;-0.362;0.249280938
1293;39.469;-0.367;0.830677832
9392;39.486;-0.362;0.113797105
13137;39.47;-0.415;0.961469913
11466;39.464;-0.357;0.528915287
7479;39.457;-0.391;0.40386368
2084;39.459;-0.36;0.018763076
1446;39.467;-0.368;0.934319327
6549;39.493;-0.402;0.995539107
6577;39.495;-0.402;0.106932226
5181;39.465;-0.335;0.170832384
5815;39.448;-0.367;0.79545335
7670;39.452;-0.388;0.792286677
1798;39.462;-0.369;0.949249865
12927;39.473;-0.421;0.435471695
3231;39.456;-0.388;0.153714257
12620;39.452;-0.373;0.451326487
9113;39.493;-0.375;0.521765346
9749;39.486;-0.356;0.054246084
13010;39.473;-0.418;0.846635727
397;39.47;-0.376;0.348379487
8718;39.492;-0.361;0.612836426
11505;39.467;-0.354;0.740578464
10584;39.474;-0.342;0.393576813
6251;39.471;-0.405;0.441825819
1905;39.468;-0.364;0.571480614
9004;39.492;-0.369;0.342679869
7058;39.489;-0.399;0.755955325
1928;39.461;-0.363;0.227881148
11080;39.482;-0.344;0.726800929
11929;39.448;-0.309;0.756739559
1393;39.457;-0.367;0.4420927
12011;39.491;-0.381;0.506905494
4127;39.489;-0.376;0.538698415
12798;39.502;-0.414;0.925760316
3845;39.49;-0.375;0.535812121
8656;39.468;-0.402;0.739827309
7388;39.507;-0.364;0.215049378
6506;39.492;-0.4;0.553914703
3867;39.481;-0.389;0.439574174
7400;39.509;-0.365;0.41779454
8546;39.464;-0.394;0.869342966
1925;39.461;-0.362;0.421450855
2690;39.467;-0.379;0.776963514
13073;39.473;-0.422;0.540310709
10918;39.466;-0.348;0.751925659
8124;39.47;-0.402;0.403078952
5409;39.471;-0.331;0.79076691
13221;39.473;-0.416;0.364727671
10649;39.47;-0.349;0.891124495
7774;39.454;-0.389;0.354030728
1849;39.464;-0.368;0.1185235
643;39.47;-0.377;0.328850309
11310;39.459;-0.348;0.243237206
1780;39.463;-0.362;0.513899639
10049;39.476;-0.353;0.012456765
424;39.469;-0.379;0.855561514
3376;39.472;-0.384;0.046578189
7876;39.454;-0.394;0.26851144
2711;39.46;-0.385;0.736251812
4193;39.49;-0.373;0.877940331
3560;39.473;-0.391;0.476551338
5751;39.453;-0.373;0.559644654
6575;39.495;-0.402;0.719662436
866;39.476;-0.373;0.342521163
13030;39.48;-0.422;0.722051336
10336;39.466;-0.351;0.945656936
8848;39.498;-0.377;0.392390496
1626;39.464;-0.371;0.064865422
1740;39.464;-0.362;0.416467567
19;39.47;-0.38;0.705978289
1277;39.469;-0.369;0.014576419
7267;39.495;-0.407;0.281011224
3344;39.47;-0.383;0.273341482
4525;39.477;-0.357;0.00377985
5580;39.457;-0.357;0.007468339
3500;39.472;-0.386;0.843289178
1686;39.461;-0.367;0.11017806
1616;39.464;-0.364;0.626337946
3383;39.465;-0.387;0.092598955
945;39.478;-0.382;0.06113547
6722;39.486;-0.403;0.998091908
12468;39.453;-0.38;0.734569205
10626;39.466;-0.339;0.523891206
8635;39.462;-0.395;0.943261418
307;39.471;-0.377;0.079978413
2935;39.461;-0.386;0.445197993
6049;39.46;-0.394;0.880914853
1157;39.471;-0.368;0.95439324
12775;39.503;-0.425;0.3283735
3411;39.474;-0.389;0.334743087
6016;39.461;-0.4;0.066929619
11172;39.46;-0.352;0.002874596
1490;39.466;-0.368;0.360059863
632;39.468;-0.377;0.693260468
2197;39.455;-0.376;0.437334245
4163;39.487;-0.375;0.059782487
11503;39.461;-0.341;0.949053416
4616;39.478;-0.362;0.590502628
13226;39.479;-0.418;0.130822072
4160;39.479;-0.391;0.159719815
8052;39.471;-0.399;0.295542255
12029;39.498;-0.381;0.34151596
3035;39.455;-0.382;0.537050873
3400;39.476;-0.39;0.581664921
3480;39.469;-0.391;0.48958726
4908;39.458;-0.351;0.548266841
2843;39.461;-0.385;0.114176083
2584;39.461;-0.377;0.844841897
2405;39.459;-0.364;0.350317124
1789;39.466;-0.364;0.593921527
6096;39.47;-0.415;0.097259473
1242;39.47;-0.367;0.319303664
3326;39.463;-0.38;0.051868481
7204;39.489;-0.399;0.331698497
4947;39.482;-0.37;0.830294935
1564;39.467;-0.367;0.324284912
2598;39.48;-0.372;0.70227995
2187;39.456;-0.377;0.208752651
2663;39.459;-0.385;0.949448758
3316;39.464;-0.385;0.480210975
6215;39.472;-0.406;0.040462001
2639;39.467;-0.38;0.31646974
6825;39.496;-0.397;0.854649083
10708;39.468;-0.342;0.080220451
10613;39.467;-0.336;0.424236849
8713;39.492;-0.361;0.223353079
6209;39.462;-0.403;0.233384632
8552;39.469;-0.401;0.899800984
10379;39.48;-0.353;0.149576823
1502;39.465;-0.366;0.500119489
189;39.476;-0.379;0.016309416
10607;39.469;-0.352;0.812089139
11222;39.459;-0.347;0.776345046
9272;39.483;-0.349;0.868774027
3704;39.471;-0.39;0.854240708
11435;39.457;-0.346;0.325910033
367;39.469;-0.377;0.914582458
5084;39.464;-0.329;0.039273561
10655;39.471;-0.344;0.760282105
11145;39.474;-0.337;0.670445299
12088;39.496;-0.393;0.164877079
463;39.472;-0.377;0.447927525
5512;39.453;-0.361;0.663748869
5968;39.455;-0.404;0.195197586
6975;39.477;-0.397;0.947365316
12740;39.504;-0.424;0.668727764
5202;39.462;-0.332;0.936239797
65;39.471;-0.379;0.35065293
10461;39.466;-0.341;0.568543165
10666;39.465;-0.348;0.310027653
11869;39.459;-0.34;0.409206327
13180;39.473;-0.415;0.222192691
2358;39.456;-0.374;0.521013537
11085;39.463;-0.34;0.521069242
6341;39.468;-0.415;0.473804557
9494;39.483;-0.359;0.896326923
7947;39.448;-0.386;0.443864129
2886;39.465;-0.381;0.250650613
355;39.471;-0.378;0.632830376
2785;39.462;-0.386;0.175094803
6175;39.458;-0.401;0.052595096
1998;39.462;-0.361;0.780076654
2832;39.462;-0.387;0.310550141
10499;39.465;-0.34;0.271946802
8474;39.473;-0.402;0.914076784
